date,act_symbol,expiration,K1,K2,cost_buy,profit_buy,proceeds_sell,profit_sell
2019-02-09,SPY,2019-02-22,230.0,243.0,13.419999999999998,-0.41999999999999815,12.57,-0.4299999999999997
2019-02-09,SPY,2019-02-22,230.0,251.5,21.9,-0.3999999999999986,21.039999999999996,-0.4600000000000044
2019-02-09,SPY,2019-02-22,230.0,259.5,29.849999999999998,-0.34999999999999787,29.099999999999994,-0.4000000000000057
2019-02-09,SPY,2019-02-22,230.0,265.0,35.25999999999999,-0.2599999999999909,34.72999999999999,-0.27000000000001023
2019-02-09,SPY,2019-02-22,230.0,270.5,40.76,-0.259999999999998,40.23,-0.2700000000000031
2019-02-09,SPY,2019-02-22,230.0,276.0,46.31999999999999,-0.3199999999999932,45.78999999999999,-0.21000000000000796
2019-02-09,SPY,2019-02-22,230.0,281.0,51.529999999999994,-0.529999999999994,50.71999999999999,-0.28000000000000824
2019-02-09,SPY,2019-02-22,230.0,289.0,59.63999999999999,-0.6399999999999935,58.75,-0.25
2019-02-09,SPY,2019-02-22,230.0,297.5,68.14,-0.6400000000000006,67.25,-0.25
2019-02-09,SPY,2019-02-22,230.0,307.5,78.14,-0.6400000000000006,77.25,-0.25
2019-02-09,SPY,2019-02-22,243.0,251.5,8.889999999999997,-0.389999999999997,8.059999999999999,-0.4400000000000013
2019-02-09,SPY,2019-02-22,243.0,259.5,16.84,-0.33999999999999986,16.119999999999997,-0.38000000000000256
2019-02-09,SPY,2019-02-22,243.0,265.0,22.249999999999996,-0.24999999999999645,21.75,-0.25
2019-02-09,SPY,2019-02-22,243.0,270.5,27.75,-0.25,27.249999999999996,-0.25000000000000355
2019-02-09,SPY,2019-02-22,243.0,276.0,33.309999999999995,-0.30999999999999517,32.81,-0.18999999999999773
2019-02-09,SPY,2019-02-22,243.0,281.0,38.519999999999996,-0.519999999999996,37.74,-0.259999999999998
2019-02-09,SPY,2019-02-22,243.0,289.0,46.629999999999995,-0.6299999999999955,45.77,-0.22999999999999687
2019-02-09,SPY,2019-02-22,243.0,297.5,55.129999999999995,-0.6299999999999955,54.27,-0.22999999999999687
2019-02-09,SPY,2019-02-22,243.0,307.5,65.13,-0.6299999999999955,64.27000000000001,-0.22999999999998977
2019-02-09,SPY,2019-02-22,251.5,259.5,8.370000000000001,-0.370000000000001,7.64,-0.3600000000000003
2019-02-09,SPY,2019-02-22,251.5,265.0,13.780000000000001,-0.28000000000000114,13.270000000000001,-0.22999999999999865
2019-02-09,SPY,2019-02-22,251.5,270.5,19.28,-0.28000000000000114,18.77,-0.23000000000000043
2019-02-09,SPY,2019-02-22,251.5,276.0,24.84,-0.33999999999999986,24.330000000000002,-0.16999999999999815
2019-02-09,SPY,2019-02-22,251.5,281.0,30.05,-0.5500000000000007,29.259999999999998,-0.240000000000002
2019-02-09,SPY,2019-02-22,251.5,289.0,38.160000000000004,-0.6600000000000037,37.29,-0.21000000000000085
2019-02-09,SPY,2019-02-22,251.5,297.5,46.660000000000004,-0.6600000000000037,45.79,-0.21000000000000085
2019-02-09,SPY,2019-02-22,251.5,307.5,56.660000000000004,-0.6600000000000037,55.79,-0.21000000000000085
2019-02-09,SPY,2019-02-22,259.5,265.0,5.7200000000000015,-0.22000000000000153,5.32,-0.17999999999999972
2019-02-09,SPY,2019-02-22,259.5,270.5,11.219999999999999,-0.21999999999999886,10.82,-0.17999999999999972
2019-02-09,SPY,2019-02-22,259.5,276.0,16.78,-0.28000000000000114,16.38,-0.120000000000001
2019-02-09,SPY,2019-02-22,259.5,281.0,21.990000000000002,-0.490000000000002,21.31,-0.19000000000000128
2019-02-09,SPY,2019-02-22,259.5,289.0,30.1,-0.6000000000000014,29.34,-0.16000000000000014
2019-02-09,SPY,2019-02-22,259.5,297.5,38.6,-0.6000000000000014,37.84,-0.1599999999999966
2019-02-09,SPY,2019-02-22,259.5,307.5,48.6,-0.6000000000000014,47.84,-0.1599999999999966
2019-02-09,SPY,2019-02-22,265.0,270.5,5.590000000000001,-0.09000000000000075,5.41,-0.08999999999999986
2019-02-09,SPY,2019-02-22,265.0,276.0,11.149999999999999,-0.14999999999999858,10.97,-0.02999999999999936
2019-02-09,SPY,2019-02-22,265.0,281.0,16.36,-0.35999999999999943,15.9,-0.09999999999999964
2019-02-09,SPY,2019-02-22,265.0,289.0,24.47,-0.46999999999999886,23.93,-0.07000000000000028
2019-02-09,SPY,2019-02-22,265.0,297.5,32.97,-0.46999999999999886,32.43000000000001,-0.06999999999999318
2019-02-09,SPY,2019-02-22,265.0,307.5,42.97,-0.46999999999999886,42.43000000000001,-0.06999999999999318
2019-02-09,SPY,2019-02-22,270.5,276.0,5.65,-0.15000000000000036,5.470000000000001,-0.02999999999999936
2019-02-09,SPY,2019-02-22,270.5,281.0,10.860000000000001,-0.3600000000000012,10.4,-0.09999999999999964
2019-02-09,SPY,2019-02-22,270.5,289.0,18.970000000000002,-0.4700000000000024,18.43,-0.07000000000000028
2019-02-09,SPY,2019-02-22,270.5,297.5,27.470000000000002,-0.4700000000000024,26.93,-0.07000000000000028
2019-02-09,SPY,2019-02-22,270.5,307.5,37.47,-0.46999999999999886,36.93,-0.07000000000000028
2019-02-09,SPY,2019-02-22,276.0,281.0,5.3,-0.2999999999999998,4.84,-0.16000000000000014
2019-02-09,SPY,2019-02-22,276.0,289.0,13.409999999999997,-0.4099999999999966,12.870000000000003,-0.12999999999999723
2019-02-09,SPY,2019-02-22,276.0,297.5,21.909999999999997,-0.4099999999999966,21.370000000000005,-0.12999999999999545
2019-02-09,SPY,2019-02-22,276.0,307.5,31.91,-0.41000000000000014,31.370000000000005,-0.12999999999999545
2019-02-09,SPY,2019-02-22,281.0,289.0,8.479999999999999,-0.47999999999999865,7.66,-0.33999999999999986
2019-02-09,SPY,2019-02-22,281.0,297.5,16.979999999999997,-0.4799999999999969,16.16,-0.33999999999999986
2019-02-09,SPY,2019-02-22,281.0,307.5,26.980000000000004,-0.480000000000004,26.16,-0.33999999999999986
2019-02-09,SPY,2019-02-22,289.0,297.5,8.95,-0.4499999999999993,8.05,-0.4499999999999993
2019-02-09,SPY,2019-02-22,289.0,307.5,18.949999999999996,-0.44999999999999574,18.050000000000004,-0.44999999999999574
2019-02-09,SPY,2019-02-22,297.5,307.5,10.449999999999996,-0.44999999999999574,9.550000000000004,-0.44999999999999574
2019-02-09,SPY,2019-03-08,230.0,242.5,12.880000000000004,-0.38000000000000433,12.09,-0.41000000000000014
2019-02-09,SPY,2019-03-08,230.0,252.0,22.39,-0.39000000000000057,21.54,-0.46000000000000085
2019-02-09,SPY,2019-03-08,230.0,260.0,30.250000000000004,-0.25000000000000355,29.720000000000002,-0.2799999999999976
2019-02-09,SPY,2019-03-08,230.0,265.0,35.25000000000001,-0.2500000000000071,34.72,-0.28000000000000114
